id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 00:00:00;11.391;0.0;26.827;25.545
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 00:30:00;10.605;0.0;24.235;23.929
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 01:00:00;10.898;0.0;25.291;26.583
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 01:30:00;12.47;0.0;29.223;28.25
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 02:00:00;13.032;0.0;30.041;28.155
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 02:30:00;13.55;0.0;30.601;29.267
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 03:00:00;13.63;0.0;30.674;29.519
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 03:30:00;12.998;0.0;29.998;29.218
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 04:00:00;12.61;0.0;29.45;29.412
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 04:30:00;13.039;0.0;30.05;29.244
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 05:00:00;12.829;0.0;29.774;28.998
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 05:30:00;12.244;0.0;28.819;28.697
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 06:00:00;12.683;0.0;29.562;28.904
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 06:30:00;12.486;0.0;29.25;27.929
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 07:00:00;12.586;0.0;29.412;27.706
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 07:30:00;13.177;0.0;30.215;28.162
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 08:00:00;12.265;0.0;28.859;27.18
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 08:30:00;11.677;0.0;27.584;26.635
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 09:00:00;11.496;0.0;27.116;25.767
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 09:30:00;10.942;0.0;25.44;23.827
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 10:00:00;10.489;0.0;23.788;20.994
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 10:30:00;10.661;0.0;24.445;21.589
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 11:00:00;10.187;0.0;22.549;21.3
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 11:30:00;9.743;0.0;20.551;20.103
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 12:00:00;9.707;0.0;20.38;18.78
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 12:30:00;9.654;0.0;20.128;17.399
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 13:00:00;8.641;0.0;15.046;14.13
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 13:30:00;8.744;0.0;15.571;12.091
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 14:00:00;8.372;0.0;13.688;11.665
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 14:30:00;7.969;0.0;11.721;9.447
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 15:00:00;7.357;0.0;8.996;7.836
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 15:30:00;6.582;0.0;6.158;6.274
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 16:00:00;6.202;0.0;5.037;4.69
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 16:30:00;5.772;0.0;3.973;4.147
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 17:00:00;6.035;0.0;4.599;4.452
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 17:30:00;6.345;0.0;5.438;4.321
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 18:00:00;7.084;0.0;7.912;6.245
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 18:30:00;7.4;0.0;9.175;8.553
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 19:00:00;7.138;0.0;8.12;10.696
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 19:30:00;8.01;0.0;11.916;13.305
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 20:00:00;9.264;0.0;18.214;16.042
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 20:30:00;8.694;0.0;15.316;18.81
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 21:00:00;10.646;0.0;24.389;24.854
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 21:30:00;11.888;0.0;28.084;25.924
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 22:00:00;11.944;0.0;28.208;26.52
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 22:30:00;10.713;0.0;24.636;26.643
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 23:00:00;10.427;0.0;23.542;26.309
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-01 23:30:00;10.809;0.0;24.981;26.107
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 00:00:00;11.185;0.0;26.222;23.475
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 00:30:00;11.862;0.0;28.025;24.452
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 01:00:00;11.625;0.0;27.454;24.761
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 01:30:00;10.69;0.0;24.552;22.679
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 02:00:00;10.85;0.0;25.125;22.744
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 02:30:00;10.8;0.0;24.949;23.322
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 03:00:00;10.881;0.0;25.233;23.514
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 03:30:00;10.049;0.0;21.949;22.44
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 04:00:00;9.557;0.0;19.661;18.762
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 04:30:00;9.716;0.0;20.423;17.704
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 05:00:00;9.551;0.0;19.632;18.404
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 05:30:00;9.222;0.0;18.003;18.699
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 06:00:00;9.526;0.0;19.511;19.283
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 06:30:00;9.07;0.0;17.234;18.514
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 07:00:00;9.867;0.0;21.128;19.027
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 07:30:00;10.078;0.0;22.076;20.075
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 08:00:00;9.81;0.0;20.864;18.613
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 08:30:00;9.491;0.0;19.34;17.74
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 09:00:00;9.052;0.0;17.143;17.213
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 09:30:00;8.376;0.0;13.708;16.161
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 10:00:00;8.024;0.0;11.983;12.996
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 10:30:00;7.837;0.0;11.102;12.93
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 11:00:00;7.958;0.0;11.669;11.756
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 11:30:00;7.512;0.0;9.65;8.957
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 12:00:00;7.067;0.0;7.848;7.598
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 12:30:00;6.444;0.0;5.731;6.408
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 13:00:00;6.07;0.0;4.688;4.78
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 13:30:00;5.903;0.0;4.275;3.794
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 14:00:00;5.744;0.0;3.911;3.608
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 14:30:00;5.238;0.0;2.922;2.445
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 15:00:00;5.805;0.0;4.047;3.705
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 15:30:00;5.456;0.0;3.317;2.822
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 16:00:00;5.6;0.0;3.604;3.322
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 16:30:00;5.263;0.0;2.965;3.54
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 17:00:00;6.587;0.0;6.174;5.149
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 17:30:00;7.044;0.0;7.761;6.538
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 18:00:00;8.005;0.0;11.892;9.651
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 18:30:00;7.847;0.0;11.149;9.849
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 19:00:00;7.74;0.0;10.658;8.902
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 19:30:00;7.569;0.0;9.897;9.347
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 20:00:00;7.475;0.0;9.491;11.344
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 20:30:00;7.566;0.0;9.884;12.136
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 21:00:00;7.703;0.0;10.491;12.28
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 21:30:00;7.534;0.0;9.745;11.02
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 22:00:00;7.594;0.0;10.006;12.299
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 22:30:00;7.72;0.0;10.567;13.318
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 23:00:00;8.493;0.0;14.296;12.789
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-02 23:30:00;9.519;0.0;19.476;17.652
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 00:00:00;9.381;0.0;18.798;15.917
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 00:30:00;9.197;0.0;17.877;15.837
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 01:00:00;9.504;0.0;19.403;17.271
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 01:30:00;9.143;0.0;17.604;17.854
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 02:00:00;8.2;0.0;12.836;13.431
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 02:30:00;8.04;0.0;12.059;10.859
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 03:00:00;8.759;0.0;15.648;14.225
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 03:30:00;9.89;0.0;21.233;15.153
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 04:00:00;9.472;0.0;19.247;15.564
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 04:30:00;8.725;0.0;15.474;13.808
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 05:00:00;8.813;0.0;15.924;14.696
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 05:30:00;8.117;0.0;12.431;13.89
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 06:00:00;7.517;0.0;9.671;11.857
NE;BA;Tipo II-C;Conj. Caetité 123;Caetité 2;BAUET2;EOL.CV.BA.030437-9.01;2023-02-03 06:30:00;7.754;0.0;10.721;11.157
